order_id,order_datetime,store_id,product_id,promotion_id,channel,payment_method,units,unit_selling_price,discount_pct_applied,order_status
BF2025-001835,2025-11-23 16:09:20,S024,P0008,,Online,Digital Wallet,1,20.0,0.0,Returned
BF2025-001836,2025-11-23 11:07:20,S019,P0089,PR017,Online,Digital Wallet,4,59.56,35.7,Completed
BF2025-001837,2025-11-30 03:53:38,S005,P0101,PR009,In-Store,Card,4,129.32,36.8,Completed
BF2025-001838,2025-11-23 20:27:50,S006,P0106,PR003,In-Store,Card,1,209.83,33.8,Completed
BF2025-001839,2025-11-28 06:33:21,S027,P0080,PR004,Online,Card,4,62.39,67.7,Completed
BF2025-001840,2025-11-28 23:17:48,S001,P0010,PR003,In-Store,Digital Wallet,1,56.42,35.1,Completed
BF2025-001841,2025-11-28 11:57:46,S016,P0076,PR002,In-Store,Card,5,909.59,20.8,Completed
BF2025-001842,2025-11-23 11:57:37,S028,P0034,PR015,Online,Digital Wallet,1,190.01,25.7,Completed
BF2025-001843,2025-11-22 17:16:04,S014,P0048,PR004,Online,Card,7,63.86,59.0,Completed
BF2025-001844,2025-11-29 19:32:48,S020,P0073,,In-Store,Card,1,45.64,11.0,Completed
BF2025-001845,2025-11-30 12:49:48,S021,P0023,PR003,In-Store,Digital Wallet,5,185.87,33.5,Completed
BF2025-001846,2025-11-24 09:06:21,S002,P0039,PR010,In-Store,Card,1,18.24,27.9,Completed
BF2025-001847,2025-11-28 18:58:00,S008,P0060,PR004,Online,Digital Wallet,4,81.03,62.8,Completed
BF2025-001848,2025-11-29 12:24:42,S011,P0085,,In-Store,Card,5,38.72,0.0,Completed
BF2025-001849,2025-11-30 18:34:28,S015,P0031,PR008,Online,Card,4,37.99,33.9,Completed
BF2025-001850,2025-11-25 18:53:50,S009,P0005,PR009,Online,Card,1,129.78,36.2,Completed
BF2025-001851,2025-11-30 01:42:04,S011,P0113,,Online,Digital Wallet,1,22.27,0.0,Completed
BF2025-001852,2025-11-28 07:26:36,S025,P0101,PR016,In-Store,Digital Wallet,3,105.12,49.1,Completed
BF2025-001853,2025-11-24 02:35:15,S012,P0083,,Online,Digital Wallet,3,193.72,0.0,Completed
BF2025-001854,2025-11-22 00:18:31,S010,P0023,PR009,Online,Card,4,182.41,33.3,Completed
BF2025-001855,2025-11-22 13:19:28,S027,P0015,,Online,Card,1,11.63,0.0,Completed
BF2025-001856,2025-11-22 08:58:58,S017,P0058,,In-Store,Card,2,39.68,0.0,Completed
BF2025-001857,2025-11-22 03:33:34,S005,P0054,PR002,In-Store,Card,3,22.04,20.4,Completed
BF2025-001858,2025-11-29 10:42:43,S010,P0047,,Online,Cash,1,18.21,0.0,Completed
BF2025-001859,2025-11-30 23:53:13,S024,P0046,,Online,Card,3,171.3,0.0,Completed
BF2025-001860,2025-11-28 01:06:14,S023,P0080,PR001,Online,Card,5,121.63,37.0,Completed
BF2025-001861,2025-11-28 04:58:56,S007,P0072,PR017,In-Store,Cash,4,94.23,35.7,Completed
BF2025-001862,2025-11-22 01:44:26,S020,P0105,,In-Store,Digital Wallet,2,235.85,14.4,Completed
BF2025-001863,2025-11-22 08:09:25,S014,P0119,,Online,Card,5,60.98,0.0,Completed
BF2025-001864,2025-11-28 04:31:09,S008,P0002,PR009,Online,Digital Wallet,2,234.78,32.6,Completed
BF2025-001865,2025-11-22 14:36:18,S011,P0065,PR004,In-Store,Digital Wallet,1,10.23,61.4,Completed
BF2025-001866,2025-11-23 18:30:59,S002,P0085,PR011,Online,Card,2,23.14,40.0,Completed
BF2025-001867,2025-11-23 09:22:41,S004,P0008,PR010,In-Store,Digital Wallet,4,14.24,28.3,Completed
BF2025-001868,2025-11-22 01:50:16,S025,P0120,,Online,Card,2,300.87,0.0,Completed
BF2025-001869,2025-11-28 18:09:00,S011,P0021,,Online,Card,5,34.83,0.0,Completed
BF2025-001870,2025-11-22 09:08:19,S011,P0046,PR013,Online,Card,1,142.5,16.0,Completed
BF2025-001871,2025-11-30 07:11:56,S019,P0032,PR009,In-Store,Card,4,105.34,37.1,Completed
BF2025-001872,2025-11-28 05:28:06,S009,P0047,PR003,In-Store,Cash,2,12.19,32.7,Completed
BF2025-001873,2025-11-29 13:44:14,S027,P0057,PR010,Online,Digital Wallet,2,34.09,26.1,Completed
BF2025-001874,2025-11-29 12:34:55,S004,P0074,,In-Store,Cash,2,29.73,0.0,Completed
BF2025-001875,2025-11-29 17:21:31,S012,P0031,PR012,Online,Cash,2,27.6,52.4,Completed
BF2025-001876,2025-11-30 21:44:05,S008,P0056,PR011,In-Store,Cash,3,4.51,42.1,Completed
BF2025-001877,2025-11-23 01:22:23,S006,P0001,,In-Store,Digital Wallet,1,1018.47,0.0,Completed
BF2025-001878,2025-11-28 08:44:18,S003,P0095,PR002,In-Store,Card,2,231.19,24.3,Completed
BF2025-001879,2025-11-26 11:11:36,S006,P0038,,Online,Card,1,1023.03,9.6,Completed
BF2025-001880,2025-11-22 20:23:45,S006,P0002,PR004,Online,Digital Wallet,1,145.73,57.1,Completed
BF2025-001881,2025-11-28 17:06:45,S024,P0004,,Online,Card,1,803.31,0.0,Completed
BF2025-001882,2025-11-22 12:44:25,S029,P0090,,Online,Card,3,492.21,0.0,Completed
BF2025-001883,2025-11-22 05:06:33,S012,P0104,,Online,Card,3,57.65,0.0,Completed
BF2025-001884,2025-11-30 11:40:47,S012,P0097,PR017,In-Store,Card,3,17.85,35.0,Canceled
BF2025-001885,2025-11-28 15:29:47,S015,P0017,,Online,Card,1,64.53,0.0,Completed
BF2025-001886,2025-11-27 13:59:09,S010,P0077,,In-Store,Digital Wallet,3,207.45,0.0,Completed
BF2025-001887,2025-11-28 06:17:09,S013,P0105,PR002,Online,Digital Wallet,1,224.4,20.8,Completed
BF2025-001888,2025-11-28 19:37:37,S010,P0107,,Online,Digital Wallet,1,75.4,0.0,Completed
BF2025-001889,2025-11-28 12:42:04,S003,P0064,,Online,Card,1,27.21,0.0,Completed
BF2025-001890,2025-11-26 03:41:56,S030,P0086,,Online,Card,3,26.61,0.0,Returned
BF2025-001891,2025-11-25 19:06:24,S002,P0071,,In-Store,Digital Wallet,3,16.91,7.2,Completed
BF2025-001892,2025-11-24 10:08:23,S005,P0068,PR010,Online,Card,3,14.57,23.4,Completed
BF2025-001893,2025-11-29 15:38:47,S007,P0019,PR008,In-Store,Cash,2,473.58,32.4,Completed
BF2025-001894,2025-11-28 11:16:48,S010,P0080,PR015,Online,Digital Wallet,3,143.9,23.7,Completed
BF2025-001895,2025-11-28 18:20:19,S027,P0065,PR017,In-Store,Card,2,15.65,38.6,Completed
BF2025-001896,2025-11-29 21:16:34,S025,P0077,PR003,Online,Digital Wallet,1,141.63,33.8,Completed
BF2025-001897,2025-11-28 20:06:31,S007,P0091,,In-Store,Card,4,154.31,0.0,Completed
BF2025-001898,2025-11-28 23:51:17,S029,P0033,PR005,Online,Card,2,37.16,21.4,Completed
BF2025-001899,2025-11-30 18:17:18,S026,P0076,PR002,In-Store,Card,2,884.43,22.4,Completed
BF2025-001900,2025-11-28 23:17:02,S015,P0071,PR014,Online,Card,2,11.9,33.5,Completed
BF2025-001901,2025-11-29 05:19:53,S020,P0083,PR017,Online,Digital Wallet,4,127.23,34.7,Completed
BF2025-001902,2025-11-23 02:33:51,S025,P0086,,In-Store,Digital Wallet,4,26.44,0.0,Completed
BF2025-001903,2025-11-25 03:07:00,S004,P0073,PR001,In-Store,Digital Wallet,2,31.75,38.0,Canceled
BF2025-001904,2025-11-26 17:09:41,S026,P0080,PR001,In-Store,Card,3,123.86,35.1,Completed
BF2025-001905,2025-11-30 20:21:37,S012,P0024,PR018,Online,Digital Wallet,1,224.04,21.9,Returned
BF2025-001906,2025-11-28 20:49:38,S014,P0030,PR006,Online,Card,2,19.11,50.3,Completed
BF2025-001907,2025-11-30 11:52:46,S013,P0117,,In-Store,Card,3,33.37,0.0,Completed
BF2025-001908,2025-11-29 20:41:55,S011,P0090,,Online,Cash,2,497.35,0.0,Completed
BF2025-001909,2025-11-22 19:45:36,S006,P0115,PR015,Online,Card,1,125.27,25.4,Completed
BF2025-001910,2025-11-28 14:45:00,S022,P0105,,Online,Card,5,281.0,0.0,Completed
BF2025-001911,2025-11-28 04:02:53,S007,P0070,,Online,Digital Wallet,1,687.43,0.0,Completed
BF2025-001912,2025-11-25 15:56:56,S005,P0009,PR013,In-Store,Digital Wallet,3,235.48,12.7,Completed
BF2025-001913,2025-11-26 19:40:13,S030,P0004,PR005,Online,Card,3,637.77,21.1,Completed
BF2025-001914,2025-11-26 12:03:44,S030,P0094,,Online,Card,1,169.88,14.3,Completed
BF2025-001915,2025-11-28 21:18:27,S023,P0110,,In-Store,Card,1,106.4,6.5,Completed
BF2025-001916,2025-11-30 12:22:08,S007,P0029,PR018,Online,Digital Wallet,4,123.52,24.2,Completed
BF2025-001917,2025-11-28 03:54:28,S005,P0052,PR008,Online,Cash,3,213.57,32.3,Completed
BF2025-001918,2025-11-27 19:37:27,S028,P0100,PR014,In-Store,Card,5,88.01,34.3,Completed
BF2025-001919,2025-11-26 18:20:30,S018,P0043,PR013,Online,Card,2,20.83,18.4,Completed
BF2025-001920,2025-11-28 18:38:06,S029,P0029,PR003,Online,Card,1,115.63,29.5,Completed
BF2025-001921,2025-11-28 15:45:50,S029,P0048,PR011,Online,Card,1,88.16,42.6,Completed
BF2025-001922,2025-11-29 04:04:50,S017,P0015,,Online,Card,1,11.59,0.0,Returned
BF2025-001923,2025-11-28 06:59:04,S024,P0027,PR017,Online,Card,1,96.09,34.7,Completed
BF2025-001924,2025-11-22 13:07:23,S009,P0006,PR010,Online,Card,1,87.37,23.7,Completed
BF2025-001925,2025-11-28 16:01:06,S030,P0119,PR005,Online,Digital Wallet,5,46.35,23.0,Completed
BF2025-001926,2025-11-23 13:04:54,S012,P0095,,Online,Card,2,311.67,0.0,Completed
BF2025-001927,2025-11-30 08:12:09,S015,P0009,PR006,In-Store,Card,3,128.52,50.9,Completed
BF2025-001928,2025-11-22 01:33:14,S022,P0019,PR005,Online,Digital Wallet,2,545.69,22.9,Completed
BF2025-001929,2025-11-23 01:36:41,S014,P0050,PR005,In-Store,Card,2,30.0,21.8,Completed
BF2025-001930,2025-11-28 17:36:31,S005,P0075,PR002,Online,Card,2,220.87,23.0,Completed
BF2025-001931,2025-11-24 07:53:47,S006,P0031,,Online,Card,6,57.08,0.0,Completed
BF2025-001932,2025-11-28 21:35:00,S024,P0106,PR005,Online,Card,2,236.61,23.9,Completed
BF2025-001933,2025-11-29 17:51:45,S026,P0028,,Online,Digital Wallet,5,134.63,0.0,Completed
BF2025-001934,2025-11-29 15:50:07,S029,P0031,,Online,Cash,1,56.37,0.0,Completed
BF2025-001935,2025-11-24 13:59:16,S001,P0013,PR008,In-Store,Card,6,129.04,29.7,Completed
BF2025-001936,2025-11-28 13:31:36,S013,P0016,PR011,Online,Digital Wallet,2,487.89,43.0,Completed
BF2025-001937,2025-11-25 08:35:59,S021,P0050,PR014,Online,Digital Wallet,1,25.27,32.7,Completed
BF2025-001938,2025-11-29 23:21:28,S009,P0084,,In-Store,Digital Wallet,2,330.82,0.0,Completed
BF2025-001939,2025-11-28 22:21:40,S014,P0071,PR006,Online,Digital Wallet,2,9.27,47.1,Completed
BF2025-001940,2025-11-28 23:01:47,S014,P0072,,Online,Cash,6,148.75,0.0,Completed
BF2025-001941,2025-11-23 23:20:29,S001,P0033,,Online,Card,3,45.75,0.0,Completed
BF2025-001942,2025-11-28 00:01:37,S023,P0054,,In-Store,Card,1,27.71,0.0,Completed
BF2025-001943,2025-11-29 20:16:46,S012,P0007,PR015,Online,Card,3,140.45,28.4,Completed
BF2025-001944,2025-11-22 03:44:27,S019,P0034,,In-Store,Card,2,258.79,0.0,Completed
BF2025-001945,2025-11-28 17:23:50,S019,P0008,PR016,In-Store,Digital Wallet,2,9.7,50.4,Completed
BF2025-001946,2025-11-29 09:58:00,S030,P0057,,In-Store,Digital Wallet,4,44.01,0.0,Completed
BF2025-001947,2025-11-29 00:16:44,S003,P0077,,In-Store,Card,5,210.49,0.0,Completed
BF2025-001948,2025-11-28 10:59:28,S030,P0035,,Online,Digital Wallet,3,121.3,0.0,Completed
BF2025-001949,2025-11-28 13:18:53,S001,P0061,,In-Store,Card,3,9.52,0.0,Completed
BF2025-001950,2025-11-27 14:02:04,S027,P0041,PR004,Online,Card,4,69.23,58.9,Completed
BF2025-001951,2025-11-28 13:59:31,S022,P0050,,Online,Card,3,37.97,0.0,Completed
BF2025-001952,2025-11-30 21:04:06,S010,P0035,,In-Store,Card,2,121.66,0.0,Completed
BF2025-001953,2025-11-23 17:21:37,S005,P0052,,Online,Card,4,313.05,0.0,Completed
BF2025-001954,2025-11-28 08:11:59,S019,P0013,,In-Store,Digital Wallet,1,188.67,0.0,Completed
BF2025-001955,2025-11-24 10:19:30,S014,P0014,,In-Store,Card,6,59.57,0.0,Completed
BF2025-001956,2025-11-23 18:24:28,S021,P0055,PR016,In-Store,Card,5,26.49,49.2,Completed
BF2025-001957,2025-11-24 20:12:59,S008,P0013,,Online,Cash,1,182.81,0.0,Completed
BF2025-001958,2025-11-22 16:34:28,S004,P0045,PR003,Online,Cash,4,39.42,33.9,Completed
BF2025-001959,2025-11-25 03:18:40,S021,P0033,PR003,Online,Card,3,30.69,35.7,Canceled
BF2025-001960,2025-11-28 16:09:45,S002,P0044,,Online,Digital Wallet,5,64.41,0.0,Completed
BF2025-001961,2025-11-24 06:06:17,S016,P0091,,Online,Card,5,152.31,0.0,Completed
BF2025-001962,2025-11-28 21:06:17,S012,P0010,,In-Store,Cash,2,87.87,0.0,Completed
BF2025-001963,2025-11-28 05:20:12,S008,P0078,,Online,Card,2,278.66,0.0,Completed
BF2025-001964,2025-11-28 10:58:08,S026,P0067,,Online,Cash,2,132.58,0.0,Completed
BF2025-001965,2025-11-22 11:57:59,S003,P0064,PR011,Online,Cash,2,16.58,38.7,Completed
BF2025-001966,2025-11-27 00:57:19,S025,P0039,,Online,Card,4,25.68,0.0,Completed
BF2025-001967,2025-11-28 12:37:18,S024,P0054,PR010,In-Store,Card,3,20.73,25.3,Completed
BF2025-001968,2025-11-28 10:30:16,S011,P0028,,Online,Card,3,140.99,0.0,Completed
BF2025-001969,2025-11-26 08:11:00,S010,P0082,PR008,Online,Digital Wallet,1,375.55,32.5,Completed
BF2025-001970,2025-11-23 06:53:17,S018,P0063,,Online,Card,4,151.42,0.0,Completed
BF2025-001971,2025-11-22 20:44:17,S023,P0054,,Online,Card,2,28.04,0.0,Completed
BF2025-001972,2025-11-30 18:43:07,S027,P0038,PR006,In-Store,Cash,3,515.51,53.9,Completed
BF2025-001973,2025-11-28 09:44:40,S001,P0119,,Online,Card,2,59.81,0.0,Completed
BF2025-001974,2025-11-28 19:26:46,S006,P0005,PR001,Online,Card,1,128.51,36.0,Completed
BF2025-001975,2025-11-30 05:39:13,S012,P0036,PR009,In-Store,Card,1,21.13,34.2,Completed
BF2025-001976,2025-11-28 03:34:39,S027,P0035,,In-Store,Cash,5,124.37,0.0,Completed
BF2025-001977,2025-11-29 11:40:21,S019,P0110,PR013,Online,Card,2,93.38,17.1,Completed
BF2025-001978,2025-11-26 21:24:27,S021,P0108,PR003,Online,Card,2,110.47,33.6,Completed
BF2025-001979,2025-11-23 15:45:56,S004,P0114,PR015,Online,Digital Wallet,3,54.35,25.1,Completed
BF2025-001980,2025-11-28 06:28:25,S008,P0099,,In-Store,Cash,2,279.09,0.0,Completed
BF2025-001981,2025-11-30 05:25:03,S001,P0102,PR015,Online,Card,2,473.16,28.7,Completed
BF2025-001982,2025-11-28 12:32:10,S028,P0090,PR013,In-Store,Card,2,410.94,15.6,Completed
BF2025-001983,2025-11-23 07:55:32,S005,P0095,,Online,Card,3,252.21,18.0,Completed
BF2025-001984,2025-11-30 20:46:30,S021,P0101,PR015,Online,Cash,4,148.22,27.6,Completed
BF2025-001985,2025-11-29 00:27:07,S025,P0051,PR013,Online,Card,2,293.78,17.1,Completed
BF2025-001986,2025-11-23 08:43:51,S024,P0086,PR015,In-Store,Card,1,19.28,25.2,Completed
BF2025-001987,2025-11-23 13:14:53,S018,P0112,,Online,Card,2,146.1,0.0,Completed
BF2025-001988,2025-11-29 07:43:32,S004,P0092,PR004,In-Store,Card,3,62.49,62.0,Completed
BF2025-001989,2025-11-28 22:00:52,S014,P0062,,In-Store,Digital Wallet,3,264.56,0.0,Completed
BF2025-001990,2025-11-25 15:22:37,S014,P0107,PR014,Online,Digital Wallet,2,52.48,32.1,Completed
BF2025-001991,2025-11-26 18:12:08,S010,P0073,PR013,In-Store,Card,3,44.29,13.3,Completed
BF2025-001992,2025-11-22 04:47:32,S010,P0001,,In-Store,Digital Wallet,3,1056.24,0.0,Completed
BF2025-001993,2025-11-24 10:45:55,S026,P0076,,In-Store,Digital Wallet,7,1111.99,0.0,Completed
BF2025-001994,2025-11-28 11:25:47,S024,P0106,PR005,In-Store,Card,4,241.25,21.0,Completed
BF2025-001995,2025-11-30 11:51:49,S028,P0105,,Online,Card,2,250.21,6.5,Completed
BF2025-001996,2025-11-28 10:28:52,S012,P0116,,In-Store,Card,1,182.01,0.0,Completed
BF2025-001997,2025-11-22 06:32:40,S021,P0098,PR015,Online,Digital Wallet,4,147.94,29.7,Completed
BF2025-001998,2025-11-22 11:01:12,S016,P0101,PR015,Online,Digital Wallet,1,153.39,25.3,Completed
BF2025-001999,2025-11-29 18:46:24,S016,P0056,PR001,In-Store,Cash,4,4.73,40.4,Completed
BF2025-002000,2025-11-28 13:56:52,S019,P0034,PR014,Online,Card,1,166.27,34.7,Completed
